row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_region,city,state_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost,adjusted_lead_time,order_month,order_quarter,order_weekday,order_year,is_holiday_season,profit_margin_pct,profit_per_unit,cost_per_unit,product_popularity_rank,product_revenue_rank,product_profit_rank,region_demand_share,state_revenue_share,is_cross_border,ship_mode_ordinal,factory,factory_lat,factory_lon,region_lat,region_lon,factory_region_distance_km,closest_factory_distance_km,closest_factory_name,distance_vs_closest_ratio,factory_utilization_score
7663,US-2024-159464-CHO-SCR-58000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1636,5,2,6,2025,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.1569099338195813,0.01899260161416378,0,3,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7664,US-2024-155642-CHO-MIL-31000,2025-05-18,2029-11-12,Standard Class,155642,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1639,5,2,6,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.04865836768320856,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7665,US-2024-117863-CHO-FUD-51000,2025-05-18,2029-11-13,Standard Class,117863,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1640,5,2,6,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
7666,US-2024-155642-CHO-FUD-51000,2025-05-18,2029-11-12,Standard Class,155642,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639,5,2,6,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.22596120581762508,0.04865836768320856,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7667,US-2024-117401-CHO-MIL-31000,2025-05-18,2029-11-12,Second Class,117401,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1639,5,2,6,2025,0,64.92307692307692,2.11,1.1400000000000001,1,3,3,0.22596120581762508,0.006226600348714446,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7668,US-2024-159464-CHO-NUT-13000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1636,5,2,6,2025,0,71.34670487106017,2.49,1.0,5,5,4,0.1569099338195813,0.01899260161416378,0,3,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7669,US-2024-159464-CHO-MIL-31000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1636,5,2,6,2025,0,64.92307692307693,2.11,1.14,1,3,3,0.1569099338195813,0.01899260161416378,0,3,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
7670,US-2024-117863-CHO-MIL-31000,2025-05-18,2029-11-13,Standard Class,117863,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1640,5,2,6,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
7671,US-2024-117401-CHO-SCR-58000,2025-05-18,2029-11-12,Second Class,117401,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1639,5,2,6,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.22596120581762508,0.006226600348714446,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7672,US-2024-112536-CHO-MIL-31000,2025-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1640,5,2,6,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7673,US-2024-112536-CHO-SCR-58000,2025-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1640,5,2,6,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7674,US-2024-112536-CHO-MIL-31000,2025-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1640,5,2,6,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7675,US-2024-112865-CHO-SCR-58000,2025-05-18,2029-11-12,Standard Class,112865,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1639,5,2,6,2025,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.2905641504594007,0.05661464585156974,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
7676,US-2024-159464-CHO-SCR-58000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1636,5,2,6,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.1569099338195813,0.01899260161416378,0,3,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7677,US-2024-121643-CHO-FUD-51000,2025-05-18,2029-11-10,First Class,121643,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1637,5,2,6,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.013542818730201788,0,3,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7678,US-2024-159464-CHO-SCR-58000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1636,5,2,6,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.1569099338195813,0.01899260161416378,0,3,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7679,US-2024-117401-CHO-NUT-13000,2025-05-18,2029-11-12,Second Class,117401,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1639,5,2,6,2025,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.22596120581762508,0.006226600348714446,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7680,CA-2024-135471-CHO-FUD-51000,2025-05-18,2029-11-15,Standard Class,135471,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1642,5,2,6,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.004215437282851341,1,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
7681,US-2024-138975-CHO-NUT-13000,2025-05-19,2029-11-13,Standard Class,138975,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1639,5,2,0,2025,0,71.34670487106017,2.49,1.0,5,5,4,0.1569099338195813,0.01899260161416378,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7682,US-2024-145702-CHO-FUD-51000,2025-05-19,2029-11-14,Second Class,145702,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1640,5,2,0,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.1569099338195813,0.01681124964849609,0,2,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7683,US-2024-113530-CHO-SCR-58000,2025-05-19,2029-11-11,Second Class,113530,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,1637,5,2,0,2025,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.3265647099033929,0.1969014335434916,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7684,US-2024-100048-CHO-MIL-31000,2025-05-19,2029-11-14,Standard Class,100048,United States,Mount Vernon,New York,10550,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1640,5,2,0,2025,0,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
7685,US-2024-153787-CHO-SCR-58000,2025-05-19,2029-11-13,Standard Class,153787,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1639,5,2,0,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.048814873762224875,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7686,US-2024-113530-CHO-MIL-31000,2025-05-19,2029-11-11,Second Class,113530,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1637,5,2,0,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,2,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
7687,US-2024-113530-CHO-SCR-58000,2025-05-19,2029-11-11,Second Class,113530,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1637,5,2,0,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.1969014335434916,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7688,US-2024-127803-OTH-KAZ-38000,2025-05-19,2029-11-13,Standard Class,127803,United States,Huntsville,Alabama,35810,Other,Gulf,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,1639,5,2,0,2025,0,7.6923076923076925,0.25,3.0,8,7,9,0.1569099338195813,0.007018511234336432,0,1,The Other Factory,47.6062,-122.3321,30.25,-89.5,3393.9,567.8,Wicked Choccy's,5.9773,0.0098
7689,US-2024-147998-CHO-MIL-31000,2025-05-19,2029-11-14,Standard Class,147998,United States,San Jose,California,95123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1640,5,2,0,2025,0,64.92307692307693,2.1100000000000003,1.1400000000000001,1,3,3,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
7690,US-2024-122077-CHO-FUD-51000,2025-05-19,2029-11-15,Standard Class,122077,United States,Plano,Texas,75023,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1641,5,2,0,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7691,US-2024-138975-CHO-TRI-54000,2025-05-19,2029-11-13,Standard Class,138975,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1639,5,2,0,2025,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.1569099338195813,0.01899260161416378,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
7692,US-2024-145702-CHO-TRI-54000,2025-05-19,2029-11-14,Second Class,145702,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1640,5,2,0,2025,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.1569099338195813,0.01681124964849609,0,2,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
7693,US-2024-120607-CHO-TRI-54000,2025-05-19,2029-11-09,Same Day,120607,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1635,5,2,0,2025,0,65.33333333333334,2.45,1.3,3,1,2,0.1569099338195813,0.01899260161416378,0,4,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
7694,US-2024-108700-CHO-SCR-58000,2025-05-19,2029-11-13,Standard Class,108700,United States,Rockford,Illinois,61107,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1639,5,2,0,2025,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.22596120581762508,0.04865836768320856,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7695,US-2024-113530-CHO-MIL-31000,2025-05-19,2029-11-11,Second Class,113530,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1637,5,2,0,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,2,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
7696,US-2024-100048-CHO-FUD-51000,2025-05-19,2029-11-14,Standard Class,100048,United States,Mount Vernon,New York,10550,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1640,5,2,0,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
7697,US-2024-138975-CHO-NUT-13000,2025-05-19,2029-11-13,Standard Class,138975,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1639,5,2,0,2025,0,71.34670487106017,2.49,1.0,5,5,4,0.1569099338195813,0.01899260161416378,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
7698,US-2024-100048-CHO-MIL-31000,2025-05-19,2029-11-14,Standard Class,100048,United States,Mount Vernon,New York,10550,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1640,5,2,0,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
7699,US-2024-122077-CHO-NUT-13000,2025-05-19,2029-11-15,Standard Class,122077,United States,Plano,Texas,75023,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1641,5,2,0,2025,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7700,US-2024-138975-CHO-TRI-54000,2025-05-19,2029-11-13,Standard Class,138975,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639,5,2,0,2025,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.1569099338195813,0.01899260161416378,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
7701,US-2024-166695-CHO-SCR-58000,2025-05-20,2029-11-14,Standard Class,166695,United States,Lakewood,California,90712,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1639,5,2,1,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7702,US-2024-166695-CHO-FUD-51000,2025-05-20,2029-11-14,Standard Class,166695,United States,Lakewood,California,90712,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1639,5,2,1,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7703,US-2024-166688-CHO-NUT-13000,2025-05-20,2029-11-16,Standard Class,166688,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1641,5,2,1,2025,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.3265647099033929,0.0053564716885863345,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7704,US-2024-111332-CHO-TRI-54000,2025-05-20,2029-11-12,Second Class,111332,United States,Fargo,North Dakota,58103,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,1637,5,2,1,2025,0,65.33333333333333,2.45,1.3,3,1,2,0.22596120581762508,0.0007734320245574189,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7705,US-2024-111332-CHO-NUT-13000,2025-05-20,2029-11-12,Second Class,111332,United States,Fargo,North Dakota,58103,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1637,5,2,1,2025,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.0007734320245574189,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7706,US-2024-111332-CHO-SCR-58000,2025-05-20,2029-11-12,Second Class,111332,United States,Fargo,North Dakota,58103,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1637,5,2,1,2025,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.22596120581762508,0.0007734320245574189,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7707,US-2024-149468-CHO-NUT-13000,2025-05-20,2029-11-10,Same Day,149468,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1635,5,2,1,2025,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.02349354435346309,0,4,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7708,US-2024-166688-CHO-SCR-58000,2025-05-20,2029-11-16,Standard Class,166688,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1641,5,2,1,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.0053564716885863345,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7709,US-2024-111332-CHO-FUD-51000,2025-05-20,2029-11-12,Second Class,111332,United States,Fargo,North Dakota,58103,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1637,5,2,1,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.22596120581762508,0.0007734320245574189,0,2,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
7710,US-2024-111332-CHO-TRI-54000,2025-05-20,2029-11-12,Second Class,111332,United States,Fargo,North Dakota,58103,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1637,5,2,1,2025,0,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.0007734320245574189,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7711,US-2024-166695-CHO-TRI-54000,2025-05-20,2029-11-14,Standard Class,166695,United States,Lakewood,California,90712,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1639,5,2,1,2025,0,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
7712,US-2024-166688-CHO-FUD-51000,2025-05-20,2029-11-16,Standard Class,166688,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,1641,5,2,1,2025,0,66.66666666666667,2.4000000000000004,1.2000000000000002,4,4,5,0.3265647099033929,0.0053564716885863345,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7713,CA-2024-166695-CHO-SCR-58000,2025-05-20,2029-11-14,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1639,5,2,1,2025,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.0020517178181994633,1,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7714,CA-2024-166695-CHO-FUD-51000,2025-05-20,2029-11-14,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1639,5,2,1,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.0020517178181994633,1,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7715,CA-2024-166695-CHO-TRI-54000,2025-05-20,2029-11-14,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1639,5,2,1,2025,0,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.0020517178181994633,1,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
7716,US-2024-167899-CHO-NUT-13000,2025-05-21,2029-11-16,Standard Class,167899,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1640,5,2,2,2025,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
7717,US-2024-167899-OTH-LIC-15000,2025-05-21,2029-11-16,Standard Class,167899,United States,Auburn,New York,13021,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,1640,5,2,2,2025,0,50.0,10.0,10.0,7,6,6,0.2905641504594007,0.10961089090468343,0,1,Secret Factory,41.8781,-87.6298,35.75,-79.0,1010.6,703.1,Lot's O' Nuts,1.4373,0.0213
7718,US-2024-150595-CHO-MIL-31000,2025-05-22,2029-11-16,Standard Class,150595,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639,5,2,3,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.04865836768320856,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
7719,US-2024-151127-CHO-FUD-51000,2025-05-22,2029-11-15,First Class,151127,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1638,5,2,3,2025,0,66.66666666666667,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,3,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7720,US-2024-130106-CHO-FUD-51000,2025-05-22,2029-11-16,Standard Class,130106,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639,5,2,3,2025,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
7721,US-2024-130106-CHO-MIL-31000,2025-05-22,2029-11-16,Standard Class,130106,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1639,5,2,3,2025,0,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
